day,hours,clusterid,initialbufferingduration,rebufferingtimepercentage,videostallspervideo,downlinkthroughput,streamingaccessibility,videostreamingqoe
5/3/2024,13,C4-CDSK1202,0,0,0,45152.62,100,817.54
5/3/2024,13,C4-CDSK1203,0,0,0,49732.58,100,893.88
5/3/2024,13,C4-CGJT1207,0,0,0,168201.05,100,2868.35
5/3/2024,13,C4-CGJT1208,0,0,0,165387.13,100,2821.45
5/3/2024,13,C4-CGUJ1207,0,0,0,218353.72,100,3704.23
5/3/2024,13,C4-CGUJ1209,0,0,0,108457.88,100,1872.63
5/3/2024,13,C4-CGUJ1210,0,0,0,150054.73,100,2565.91
5/3/2024,13,C4-CKHR1202,0,0,0,107879.46,100,1862.99
5/3/2024,13,C4-CLMA1201,0,0,0,142821.11,100,2445.35
5/3/2024,13,C4-CMBD1201,0,0,0,83254.12,100,1452.57
5/3/2024,13,C4-CMBD1202,0,0,0,102189.65,100,1768.16
5/3/2024,13,C4-CNWL1202,0,0,0,169173.15,100,2884.55
5/3/2024,13,C4-CNWL1204,0,0,0,108091.48,100,1866.52
5/3/2024,13,C4-CPBN1202,0,0,0,97413.92,100,1688.57
5/3/2024,13,C4-CPHA1201,0,0,0,72361.46,100,1271.02
5/3/2024,13,C4-CPSR1204,0,0,0,366401.75,100,6171.7
5/3/2024,13,C4-CQDS1202,0,0,0,63812.09,100,1128.53
5/3/2024,13,C4-CSAM1202,0,0,0,80652.83,100,1409.21
5/3/2024,13,C4-CSLT1204,0,0,0,181688.76,100,3093.15
5/3/2024,13,C4-CSLT1208,0,0,0,118404.37,100,2038.41
5/3/2024,13,C4-CSLT1212,0,0,0,102799.04,100,1778.32
5/3/2024,13,C4-CSLT1214,0,0,0,144952.6,100,2480.88
5/3/2024,13,C4-CWZD1201,0,0,0,56896.76,100,1013.28
5/3/2024,13,N1-NBGH1201,0,0,0,165227.52,100,2818.79
5/3/2024,13,N1-NBHM1201,0,0,0,189000.04,100,3215
5/3/2024,13,N1-NCSI1203,0,0,0,165074.83,100,2816.25
5/3/2024,13,N1-NCSS1203,0,0,0,158863.72,100,2712.73
5/3/2024,13,N1-NCWL1202,0,0,0,121390.13,100,2088.17
5/3/2024,13,N1-NDHR1202,0,0,0,177977.85,100,3031.3
5/3/2024,13,N1-NDNA1202,0,0,0,120572.97,100,2074.55
5/3/2024,13,N1-NFTJ1201,0,0,0,122997.88,100,2114.96
5/3/2024,13,N1-NGKN1202,0,0,0,104491.07,100,1806.52
5/3/2024,13,N1-NHAJ1201,0,0,0,126869.33,100,2179.49
5/3/2024,13,N1-NHTB1201,0,0,0,144565.9,100,2474.43
5/3/2024,13,N1-NISB1203,0,0,0,117756.31,100,2027.61
5/3/2024,13,N1-NISB1206,0,0,0,111536.33,100,1923.94
5/3/2024,13,N1-NJLM1203,0,0,0,144779.39,100,2477.99
5/3/2024,13,N1-NKLI1201,0,0,0,170778.3,100,2911.31
5/3/2024,13,N1-NKRT1202,0,0,0,174540.01,100,2974
5/3/2024,13,N1-NKTA1202,0,0,0,98283.58,100,1703.06
5/3/2024,13,N1-NKYL5201,0,0,0,172301.78,100,2936.7
5/3/2024,13,N1-NMAK1201,0,0,0,179915.69,100,3063.59
5/3/2024,13,N1-NMAK1202,0,0,0,175804.59,100,2995.08
5/3/2024,13,N1-NPDK1201,0,0,0,109923.16,100,1897.05
5/3/2024,13,N1-NPLD1201,0,0,0,180759.85,100,3077.66
5/3/2024,13,N1-NQML1205,0,0,0,163715.27,100,2793.59
5/3/2024,13,N1-NQML1206,0,0,0,175722.3,100,2993.71
5/3/2024,13,N1-NRWK1201,0,0,0,161852.33,100,2762.54
5/3/2024,13,N1-NRWP1201,0,0,0,133164.4,100,2284.41
5/3/2024,13,N1-NRWP1208,0,0,0,148061.41,100,2532.69
5/3/2024,13,N1-NRWP1211,0,0,0,105342.83,100,1820.71
5/3/2024,13,N1-NRWP1212,0,0,0,122948.79,100,2114.15
5/3/2024,13,N1-NRWP1214,0,0,0,107290.25,100,1853.17
5/3/2024,13,N1-NRWP1217,0,0,0,129179.7,100,2218
5/3/2024,13,N1-NRWP1218,0,0,0,136646.68,100,2342.44
5/3/2024,13,N1-NSAL1203,0,0,0,106317.85,100,1836.96
5/3/2024,13,N1-NSNA1202,0,0,0,148143.07,100,2534.05
5/3/2024,13,N1-NTAG1204,0,0,0,157951.07,100,2697.52
5/3/2024,13,N1-NTRL1201,0,0,0,111682.95,100,1926.38
5/3/2024,13,N2-NBES1202,0,0,0,111322.97,100,1920.38
5/3/2024,13,N2-NBRI1201,0,0,0,101039.17,100,1748.99
5/3/2024,13,N2-NBTG1202,0,0,0,142621.38,100,2442.02
5/3/2024,13,N2-NCBH1201,0,0,0,107831.29,100,1862.19
5/3/2024,13,N2-NCHT1203,0,0,0,134723.94,100,2310.4
5/3/2024,13,N2-NCHT1204,0,0,0,146890.87,100,2513.18
5/3/2024,13,N2-NCHT1205,0,0,0,163370.2,100,2787.84
5/3/2024,13,N2-NCKD1201,0,0,0,80235.81,100,1402.26
5/3/2024,13,N2-NCLS1201,0,0,0,44052.56,100,799.21
5/3/2024,13,N2-NDIR1201,0,0,0,216072.23,100,3666.2
5/3/2024,13,N2-NDIR1202,0,0,0,189552.9,100,3224.22
5/3/2024,13,N2-NDSU1201,0,0,0,19720,100,393.67
5/3/2024,13,N2-NGHU1201,0,0,0,118658.37,100,2042.64
5/3/2024,13,N2-NGIL1201,0,0,0,55026.96,100,982.12
5/3/2024,13,N2-NHAL1201,0,0,0,136793.84,100,2344.9
5/3/2024,13,N2-NHRI1201,0,0,0,125736.29,100,2160.6
5/3/2024,13,N2-NHUN1203,0,0,0,39390.89,100,721.51
5/3/2024,13,N2-NKDU1202,0,0,0,38240.29,100,702.34
5/3/2024,13,N2-NKKA1201,0,0,0,82740.14,100,1444
5/3/2024,13,N2-NMDI1201,0,0,0,126082.43,100,2166.37
5/3/2024,13,N2-NMDY1201,0,0,0,85240.09,100,1485.67
5/3/2024,13,N2-NMND1201,0,0,0,108392.59,100,1871.54
5/3/2024,13,N2-NMTA1201,0,0,0,82896.34,100,1446.61
5/3/2024,13,N2-NOGH1201,0,0,0,111808.48,100,1928.47
5/3/2024,13,N2-NPTN1201,0,0,0,79644.06,100,1392.4
5/3/2024,13,N2-NSHA1202,0,0,0,101275.07,100,1752.92
5/3/2024,13,N2-NSKI1201,0,0,0,105085.39,100,1816.42
5/3/2024,13,N2-NSWT1201,0,0,0,108268.83,100,1869.48
5/3/2024,13,N2-NSWT1202,0,0,0,101619.49,100,1758.66
5/3/2024,13,N2-NTAX1201,0,0,0,140394.36,100,2404.91
5/3/2024,13,N2-NTKT1201,0,0,0,87227.35,100,1518.79
5/3/2024,13,N2-NTMG7201,0,0,0,91598.05,100,1591.63
5/3/2024,13,N3-NBAY1201,0,0,0,80480.2,100,1406.34
5/3/2024,13,N3-NBNE1201,0,0,0,153100.54,100,2616.68
5/3/2024,13,N3-NBNN1202,0,0,0,163759.71,100,2794.33
5/3/2024,13,N3-NCGY1201,0,0,0,112804.88,100,1945.08
5/3/2024,13,N3-NCHD1203,0,0,0,184098.31,100,3133.31
5/3/2024,13,N3-NDBN4203,0,0,0,29176.38,100,551.27
5/3/2024,13,N3-NDGI1201,0,0,0,98111.65,100,1700.19
5/3/2024,13,N3-NDIK1201,0,0,0,77899.38,100,1363.32
5/3/2024,13,N3-NDIK1207,0,0,0,89723.54,100,1560.39
5/3/2024,13,N3-NDIK1208,0,0,0,91847.41,100,1595.79
5/3/2024,13,N3-NHNG1202,0,0,0,145154.7,100,2484.25
5/3/2024,13,N3-NJRA1201,0,0,0,129169.12,100,2217.82
5/3/2024,13,N3-NKMR1203,0,0,0,180794.81,100,3078.25
5/3/2024,13,N3-NKRK1202,0,0,0,93457.8,100,1622.63
5/3/2024,13,N3-NLDK1201,0,0,0,117787.23,100,2028.12
5/3/2024,13,N3-NLHT1201,0,0,0,121394.25,100,2088.24
5/3/2024,13,N3-NLKM1201,0,0,0,102147.09,100,1767.45
5/3/2024,13,N3-NLKM1203,0,0,0,95674.8,100,1659.58
5/3/2024,13,N3-NMAG1202,0,0,0,61492.3,100,1089.87
5/3/2024,13,N3-NMDN1201,0,0,0,135574.09,100,2324.57
5/3/2024,13,N3-NMDN1204,0,0,0,129488.98,100,2223.15
5/3/2024,13,N3-NNOW1201,0,0,0,159155.9,100,2717.6
5/3/2024,13,N3-NOHT1207,0,0,0,195472.93,100,3322.88
5/3/2024,13,N3-NPAB1201,0,0,0,188145.65,100,3200.76
5/3/2024,13,N3-NPCH1201,0,0,0,90437.68,100,1572.29
5/3/2024,13,N3-NPEW1202,0,0,0,148091.51,100,2533.19
5/3/2024,13,N3-NPEW1210,0,0,0,159671.45,100,2726.19
5/3/2024,13,N3-NPHR1202,0,0,0,99358.4,100,1720.97
5/3/2024,13,N3-NPIR1201,0,0,0,130047.32,100,2232.46
5/3/2024,13,N3-NRSP1201,0,0,0,128762.6,100,2211.04
5/3/2024,13,N3-NSQD1201,0,0,0,129114.98,100,2216.92
5/3/2024,13,N3-NTBI1201,0,0,0,105289.38,100,1819.82
5/3/2024,13,N3-NTGI1201,0,0,0,101695.41,100,1759.92
5/3/2024,13,N3-NTNK1201,0,0,0,117205.19,100,2018.42
5/3/2024,13,S1-SCHG5201,0,0,0,164811.18,100,2811.85
5/3/2024,13,S1-SCMN1202,0,0,0,68647.51,100,1209.13
5/3/2024,13,S1-SDAY1201,0,0,0,161094.22,100,2749.9
5/3/2024,13,S1-SDMJ1201,0,0,0,66871.96,100,1179.53
5/3/2024,13,S1-SDUK1202,0,0,0,248318.09,100,4203.63
5/3/2024,13,S1-SHUB1202,0,0,0,123584.79,100,2124.75
5/3/2024,13,S1-SKHI1201,0,0,0,86495.41,100,1506.59
5/3/2024,13,S1-SKHI1221,0,0,0,59521.42,100,1057.02
5/3/2024,13,S1-SKHI1228,0,0,0,329975.64,100,5564.59
5/3/2024,13,S1-SKHI1232,0,0,0,6871.22,100,179.52
5/3/2024,13,S1-SKHI1235,0,0,0,115805.76,100,1995.1
5/3/2024,13,S1-SKHI1241,0,0,0,10126.88,100,233.78
5/3/2024,13,S1-SKHI1243,0,0,0,230223.59,100,3902.06
5/3/2024,13,S1-SKHI1244,0,0,0,157924.47,100,2697.07
5/3/2024,13,S1-SKHI1245,0,0,0,11648,100,259.13
5/3/2024,13,S1-SKHI1248,0,0,0,452764.61,100,7611.08
5/3/2024,13,S1-SKHI1251,0,0,0,70252.66,100,1235.88
5/3/2024,13,S1-SKHI1253,0,0,0,174917.53,100,2980.29
5/3/2024,13,S1-SKHI1254,0,0,0,174311.22,100,2970.19
5/3/2024,13,S1-SKHI1255,0,0,0,197685.11,100,3359.75
5/3/2024,13,S1-SKHI1256,0,0,0,80900.1,100,1413.34
5/3/2024,13,S1-SKHI1257,0,0,0,144526.69,100,2473.78
5/3/2024,13,S1-SKHI1258,0,0,0,221775.97,100,3761.27
5/3/2024,13,S1-SKHI1259,0,0,0,39306.83,100,720.11
5/3/2024,13,S1-SKHI1260,0,0,0,220968.43,100,3747.81
5/3/2024,13,S1-SKHI1261,0,0,0,187026.67,100,3182.11
5/3/2024,13,S1-SKHI1262,0,0,0,145888.57,100,2496.48
5/3/2024,13,S1-SKHI5206,0,0,0,117551.2,100,2024.19
5/3/2024,13,S1-SKHI5219,0,0,0,382588.86,100,6441.48
5/3/2024,13,S1-SKHI5220,0,0,0,94471.21,100,1639.52
5/3/2024,13,S1-SKHZ7201,0,0,0,247579.53,100,4191.33
5/3/2024,13,S1-SKRN5201,0,0,0,68081.05,100,1199.68
5/3/2024,13,S1-SLRI7201,0,0,0,78814.35,100,1378.57
5/3/2024,13,S1-SNAS7201,0,0,0,0,100,65
5/3/2024,13,S1-SNKI1201,0,0,0,56802.59,100,1011.71
5/3/2024,13,S1-SNKI7201,0,0,0,65160.12,100,1151
5/3/2024,13,S1-SQSU5201,0,0,0,59879.45,100,1062.99
5/3/2024,13,S1-SRIB1201,0,0,0,47203.48,100,851.72
5/3/2024,13,S1-SSBI1202,0,0,0,20364,100,404.4
5/3/2024,13,S1-STRB1201,0,0,0,105853.98,100,1829.23
5/3/2024,13,S1-SUET1207,0,0,0,129523.69,100,2223.73
5/3/2024,13,S1-SUET1209,0,0,0,65512.92,100,1156.88
5/3/2024,13,S1-SUET1210,0,0,0,7477.44,100,189.62
5/3/2024,13,S1-SUET1212,0,0,0,326731.11,100,5510.52
5/3/2024,13,S1-SUET1213,0,0,0,114424.7,100,1972.08
5/3/2024,13,S1-SZHB1201,0,0,0,55179.28,100,984.65
5/3/2024,13,S2-FKBL4201,0,0,0,56478.4,100,1006.31
5/3/2024,13,S2-FKHN1202,0,0,0,132297.55,100,2269.96
5/3/2024,13,S2-FLQT7201,0,0,0,0,100,65
5/3/2024,13,S2-SADU1201,0,0,0,101024.28,100,1748.74
5/3/2024,13,S2-SBDN1202,0,0,0,54282.73,100,969.71
5/3/2024,13,S2-SDGR1201,0,0,0,120249.17,100,2069.15
5/3/2024,13,S2-SDKI1201,0,0,0,202404.95,100,3438.42
5/3/2024,13,S2-SGOL1202,0,0,0,102448.16,100,1772.47
5/3/2024,13,S2-SHAL5201,0,0,0,162880.46,100,2779.67
5/3/2024,13,S2-SHDD1204,0,0,0,106575.38,100,1841.26
5/3/2024,13,S2-SHDD1206,0,0,0,151187.57,100,2584.79
5/3/2024,13,S2-SHDD1207,0,0,0,136715.77,100,2343.6
5/3/2024,13,S2-SHDD1208,0,0,0,94366.44,100,1637.77
5/3/2024,13,S2-SILK1201,0,0,0,219046.74,100,3715.78
5/3/2024,13,S2-SJCB1202,0,0,0,182655.25,100,3109.25
5/3/2024,13,S2-SKHP1201,0,0,0,92741.57,100,1610.69
5/3/2024,13,S2-SKHR1203,0,0,0,66318.74,100,1170.31
5/3/2024,13,S2-SKNS1201,0,0,0,44453.96,100,805.9
5/3/2024,13,S2-SKSM7201,0,0,0,63887.75,100,1129.8
5/3/2024,13,S2-SLAR1202,0,0,0,52817.9,100,945.3
5/3/2024,13,S2-SLAR1204,0,0,0,75879.2,100,1329.65
5/3/2024,13,S2-SMBP1202,0,0,0,170468.57,100,2906.14
5/3/2024,13,S2-SMEH1201,0,0,0,9008.8,100,215.15
5/3/2024,13,S2-SMIT1201,0,0,0,187841.04,100,3195.68
5/3/2024,13,S2-SMOR1204,0,0,0,429162.79,100,7217.71
5/3/2024,13,S2-SMPK1202,0,0,0,189562.81,100,3224.38
5/3/2024,13,S2-SNAU1201,0,0,0,208013.25,100,3531.89
5/3/2024,13,S2-SPAK1201,0,0,0,156242.89,100,2669.05
5/3/2024,13,S2-SRNP1201,0,0,0,155683.84,100,2659.73
5/3/2024,13,S2-SROH1201,0,0,0,77190.63,100,1351.51
5/3/2024,13,S2-SSAJ1202,0,0,0,80018.75,100,1398.65
5/3/2024,13,S2-SSHD7201,0,0,0,343172.91,100,5784.55
5/3/2024,13,S2-SSKP1203,0,0,0,328768.7,100,5544.48
5/3/2024,13,S2-SSKZ1204,0,0,0,33298.14,100,619.97
5/3/2024,13,S2-SSNG1201,0,0,0,64197.34,100,1134.96
5/3/2024,13,S2-STAY1203,0,0,0,51508.77,100,923.48
5/3/2024,13,S2-STDM1202,0,0,0,196193,100,3334.88
5/3/2024,13,S2-STHA1203,0,0,0,116674.56,100,2009.58
5/3/2024,13,S2-STMK7201,0,0,0,4222.48,100,135.37
5/3/2024,13,S2-SUMK1201,0,0,0,326399.79,100,5505
5/3/2024,13,S2-SWNS1205,0,0,0,61682.51,100,1093.04
5/3/2024,12,C1-CBPU1202,0,0,0,189774.58,100,3227.91
5/3/2024,12,C1-CHAV1203,0,0,0,155080.83,100,2649.68
5/3/2024,12,C1-CKAM1202,0,0,0,102767.25,100,1777.79
5/3/2024,12,C1-CKHN1202,0,0,0,209986.74,100,3564.78
5/3/2024,12,C1-CKRK1202,0,0,0,0,100,65
5/3/2024,12,C1-CLHE1207,0,0,0,110819.76,100,1912
5/3/2024,12,C1-CLHE1210,0,0,0,166019.56,100,2831.99
5/3/2024,12,C1-CLHE1229,0,0,0,123558.08,100,2124.3
5/3/2024,12,C1-CLHE1234,0,0,0,136944.09,100,2347.4
5/3/2024,12,C1-CLHE1235,0,0,0,0,100,65
5/3/2024,12,C1-CLHE1238,0,0,0,81523.86,100,1423.73
5/3/2024,12,C1-CLHE1239,0,0,0,129957.66,100,2230.96
5/3/2024,12,C1-CLHE1242,0,0,0,164977.66,100,2814.63
5/3/2024,12,C1-CLHE1244,0,0,0,162393.55,100,2771.56
5/3/2024,12,C1-CLHE1245,0,0,0,80239.39,100,1402.32
5/3/2024,12,C1-CNKN1201,0,0,0,31480,100,589.67
5/3/2024,12,C1-COKR1204,0,0,0,38348.62,100,704.14
5/3/2024,12,C1-CRKH1202,0,0,0,124633.65,100,2142.23
5/3/2024,12,C1-CSRA1207,0,0,0,65656.65,100,1159.28
5/3/2024,12,C1-CSWL1208,0,0,0,190123.3,100,3233.72
5/3/2024,12,C1-CSWL1209,0,0,0,79721.75,100,1393.7
5/3/2024,12,C1-FARW1204,0,0,0,167020.75,100,2848.68
5/3/2024,12,C1-FBRW1202,0,0,0,389806.24,100,6561.77
5/3/2024,12,C1-FCCW1202,0,0,0,198661.73,100,3376.03
5/3/2024,12,C1-FKSW1201,0,0,0,85912.27,100,1496.87
5/3/2024,12,C1-FPKT1202,0,0,0,98781.83,100,1711.36
5/3/2024,12,C2-FBHL1203,0,0,0,81735.48,100,1427.26
5/3/2024,12,C2-FBHR1203,0,0,0,106002.85,100,1831.71
5/3/2024,12,C2-FCHN1204,0,0,0,9485.75,100,223.1
5/3/2024,12,C2-FCHN1205,0,0,0,90144.75,100,1567.41
5/3/2024,12,C2-FFSD1210,0,0,0,101366.39,100,1754.44
5/3/2024,12,C2-FFSD1212,0,0,0,234771.25,100,3977.85
5/3/2024,12,C2-FFSD1213,0,0,0,51792.54,100,928.21
5/3/2024,12,C2-FFSD1214,0,0,0,173745.19,100,2960.75
5/3/2024,12,C2-FFSD1219,0,0,0,111682.02,100,1926.37
5/3/2024,12,C2-FFSD1220,0,0,0,28387.29,100,538.12
5/3/2024,12,C2-FFSD1221,0,0,0,125550.8,100,2157.51
5/3/2024,12,C2-FJRW1203,0,0,0,107518.17,100,1856.97
5/3/2024,12,C2-FJRW1204,0,0,0,55104.77,100,983.41
5/3/2024,12,C2-FKHB1205,0,0,0,170677.59,100,2909.63
5/3/2024,12,C2-FKML7201,0,0,0,62985.25,100,1114.75
5/3/2024,12,C2-FKMN7201,0,0,0,121036.18,100,2082.27
5/3/2024,12,C2-FMNW1206,0,0,0,97991.31,100,1698.19
5/3/2024,12,C2-FPML1201,0,0,0,77261.34,100,1352.69
5/3/2024,12,C2-FSGD1204,0,0,0,139725.27,100,2393.75
5/3/2024,12,C2-FSGD1206,0,0,0,141657.46,100,2425.96
5/3/2024,12,C2-FSGD1209,0,0,0,99691.57,100,1726.53
5/3/2024,12,C2-FSGL1203,0,0,0,112892.44,100,1946.54
5/3/2024,12,C2-FSHK1201,0,0,0,290793.03,100,4911.55
5/3/2024,12,C2-FSMN7202,0,0,0,162147.04,100,2767.45
5/3/2024,12,C2-FSWI7201,0,0,0,95223.59,100,1652.06
5/3/2024,12,C2-FTDA1201,0,0,0,88872.54,100,1546.21
5/3/2024,12,C2-FTTS1203,0,0,0,70570.55,100,1241.18
5/3/2024,12,C2-FTTS1204,0,0,0,168865.48,100,2879.42
5/3/2024,12,C3-FAPR1201,0,0,0,118634.2,100,2042.24
5/3/2024,12,C3-FBKR1202,0,0,0,71001.75,100,1248.36
5/3/2024,12,C3-FBKR1203,0,0,0,110421.34,100,1905.36
5/3/2024,12,C3-FBWP1201,0,0,0,322675.05,100,5442.92
5/3/2024,12,C3-FBWP1203,0,0,0,102633.71,100,1775.56
5/3/2024,12,C3-FCHM4202,0,0,0,50923.87,100,913.73
5/3/2024,12,C3-FCKA1202,0,0,0,50763.52,100,911.06
5/3/2024,12,C3-FCSS1203,0,0,0,205838.72,100,3495.65
5/3/2024,12,C3-FDGK1204,0,0,0,69203.81,100,1218.4
5/3/2024,12,C3-FDKN1201,0,0,0,111365.65,100,1921.09
5/3/2024,12,C3-FDNY1201,0,0,0,157246.58,100,2685.78
5/3/2024,12,C3-FFAB1201,0,0,0,62318.61,100,1103.64
5/3/2024,12,C3-FFTP1202,0,0,0,77079.62,100,1349.66
5/3/2024,12,C3-FJAM1202,0,0,0,169905.82,100,2896.76
5/3/2024,12,C3-FJAN1202,0,0,0,134526.26,100,2307.1
5/3/2024,12,C3-FJNG1208,0,0,0,64328.95,100,1137.15
5/3/2024,12,C3-FJNG1210,0,0,0,130845.19,100,2245.75
5/3/2024,12,C3-FJNG1211,0,0,0,75342.09,100,1320.7
5/3/2024,12,C3-FJNG1212,0,0,0,85674.42,100,1492.91
5/3/2024,12,C3-FJNG1213,0,0,0,92787.82,100,1611.46
5/3/2024,12,C3-FJPW1203,0,0,0,188694.45,100,3209.91
5/3/2024,12,C3-FKAD1203,0,0,0,258128.77,100,4367.15
5/3/2024,12,C3-FKBW1204,0,0,0,144133.79,100,2467.23
5/3/2024,12,C3-FKCT1201,0,0,0,60250.14,100,1069.17
5/3/2024,12,C3-FKHT4201,0,0,0,129115.67,100,2216.93
5/3/2024,12,C3-FLYA1203,0,0,0,126786.76,100,2178.11
5/3/2024,12,C3-FMCN1202,0,0,0,145418.83,100,2488.65
5/3/2024,12,C3-FMLC4201,0,0,0,169013.06,100,2881.88
5/3/2024,12,C3-FMUX1214,0,0,0,68082.88,100,1199.71
5/3/2024,12,C3-FMUX1215,0,0,0,135267.92,100,2319.47
5/3/2024,12,C3-FMZG1201,0,0,0,5891.5,100,163.19
5/3/2024,12,C3-FPLN1202,0,0,0,92166.95,100,1601.12
5/3/2024,12,C3-FRJK1201,0,0,0,114823.02,100,1978.72
5/3/2024,12,C3-FRJN1203,0,0,0,87493.24,100,1523.22
5/3/2024,12,C3-FSHD1201,0,0,0,102270.25,100,1769.5
5/3/2024,12,C3-FSKT1202,0,0,0,170333.26,100,2903.89
5/3/2024,12,C3-FSSD1202,0,0,0,138618.91,100,2375.32
5/3/2024,12,C3-FSUJ1201,0,0,0,195012.92,100,3315.22
5/3/2024,12,C3-FTBS1201,0,0,0,75223.08,100,1318.72
5/3/2024,12,C3-FTSA1206,0,0,0,39400.88,100,721.68
5/3/2024,12,C3-FYZM1201,0,0,0,135903.97,100,2330.07
5/3/2024,12,C3-FYZM1202,0,0,0,66880.05,100,1179.67
5/3/2024,12,C4-CAPC1201,0,0,0,79774.15,100,1394.57
5/3/2024,12,C4-CDNG1202,0,0,0,132618.65,100,2275.31
5/3/2024,12,C4-CDSK1202,0,0,0,91062.65,100,1582.71
5/3/2024,12,C4-CDSK1203,0,0,0,38905.3,100,713.42
5/3/2024,12,C4-CGJT1207,0,0,0,237589.43,100,4024.82
5/3/2024,12,C4-CGJT1208,0,0,0,172704.51,100,2943.41
5/3/2024,12,C4-CGUJ1207,0,0,0,333537.77,100,5623.96
5/3/2024,12,C4-CGUJ1209,0,0,0,192102.96,100,3266.72
5/3/2024,12,C4-CGUJ1210,0,0,0,91116.01,100,1583.6
5/3/2024,12,C4-CKHR1202,0,0,0,119037.19,100,2048.95
5/3/2024,12,C4-CLMA1201,0,0,0,141976.31,100,2431.27
5/3/2024,12,C4-CMBD1201,0,0,0,78658.01,100,1375.97
5/3/2024,12,C4-CMBD1202,0,0,0,70006.66,100,1231.78
5/3/2024,12,C4-CNWL1202,0,0,0,44818.56,100,811.98
5/3/2024,12,C4-CNWL1204,0,0,0,0,100,65
5/3/2024,12,C4-CPBN1202,0,0,0,65687.26,100,1159.79
5/3/2024,12,C4-CPHA1201,0,0,0,158819.76,100,2712
5/3/2024,12,C4-CPSR1204,0,0,0,264702.53,100,4476.71
5/3/2024,12,C4-CQDS1202,0,0,0,88607.81,100,1541.8
5/3/2024,12,C4-CSAM1202,0,0,0,61204.46,100,1085.07
5/3/2024,12,C4-CSLT1204,0,0,0,166448.08,100,2839.13
5/3/2024,12,C4-CSLT1208,0,0,0,21924.33,100,430.41
5/3/2024,12,C4-CSLT1212,0,0,0,71949.55,100,1264.16
5/3/2024,12,C4-CSLT1214,0,0,0,128994.22,100,2214.9
5/3/2024,12,C4-CWZD1201,0,0,0,87257.88,100,1519.3
5/3/2024,12,N1-NBGH1201,0,0,0,156736.02,100,2677.27
5/3/2024,12,N1-NBHM1201,0,0,0,187899.92,100,3196.67
5/3/2024,12,N1-NCSI1203,0,0,0,183754.14,100,3127.57
5/3/2024,12,N1-NCSS1203,0,0,0,152007.44,100,2598.46
5/3/2024,12,N1-NCWL1202,0,0,0,141871.94,100,2429.53
5/3/2024,12,N1-NDHR1202,0,0,0,176726.25,100,3010.44
5/3/2024,12,N1-NDNA1202,0,0,0,115888.98,100,1996.48
5/3/2024,12,N1-NFTJ1201,0,0,0,136737.71,100,2343.96
5/3/2024,12,N1-NGKN1202,0,0,0,96981.42,100,1681.36
5/3/2024,12,N1-NHAJ1201,0,0,0,142638.69,100,2442.31
5/3/2024,12,N1-NHTB1201,0,0,0,136509.4,100,2340.16
5/3/2024,12,N1-NISB1203,0,0,0,115958.6,100,1997.64
5/3/2024,12,N1-NISB1206,0,0,0,102613.41,100,1775.22
5/3/2024,12,N1-NJLM1203,0,0,0,147253.06,100,2519.22
5/3/2024,12,N1-NKLI1201,0,0,0,181671.35,100,3092.86
5/3/2024,12,N1-NKRT1202,0,0,0,170567.61,100,2907.79
5/3/2024,12,N1-NKTA1202,0,0,0,94804.11,100,1645.07
5/3/2024,12,N1-NKYL5201,0,0,0,180496.31,100,3073.27
5/3/2024,12,N1-NMAK1201,0,0,0,157690.54,100,2693.18
5/3/2024,12,N1-NMAK1202,0,0,0,168923.15,100,2880.39
5/3/2024,12,N1-NPDK1201,0,0,0,106550.98,100,1840.85
5/3/2024,12,N1-NPLD1201,0,0,0,159612.97,100,2725.22
5/3/2024,12,N1-NQML1205,0,0,0,173360.12,100,2954.34
5/3/2024,12,N1-NQML1206,0,0,0,159674.13,100,2726.24
5/3/2024,12,N1-NRWK1201,0,0,0,158338.2,100,2703.97
5/3/2024,12,N1-NRWP1201,0,0,0,129952.65,100,2230.88
5/3/2024,12,N1-NRWP1208,0,0,0,138013.78,100,2365.23
5/3/2024,12,N1-NRWP1211,0,0,0,108731.01,100,1877.18
5/3/2024,12,N1-NRWP1212,0,0,0,121982.35,100,2098.04
5/3/2024,12,N1-NRWP1214,0,0,0,112287.21,100,1936.45
5/3/2024,12,N1-NRWP1217,0,0,0,129691.84,100,2226.53
5/3/2024,12,N1-NRWP1218,0,0,0,131610.46,100,2258.51
5/3/2024,12,N1-NSAL1203,0,0,0,113841.72,100,1962.36
5/3/2024,12,N1-NSNA1202,0,0,0,168817.09,100,2878.62
5/3/2024,12,N1-NTAG1204,0,0,0,177133.37,100,3017.22
5/3/2024,12,N1-NTRL1201,0,0,0,101002.8,100,1748.38
5/3/2024,12,N2-NBES1202,0,0,0,98862.15,100,1712.7
5/3/2024,12,N2-NBRI1201,0,0,0,92429.85,100,1605.5
5/3/2024,12,N2-NBTG1202,0,0,0,124057.15,100,2132.62
5/3/2024,12,N2-NCBH1201,0,0,0,118510.24,100,2040.17
5/3/2024,12,N2-NCHT1203,0,0,0,165623.46,100,2825.39
5/3/2024,12,N2-NCHT1204,0,0,0,105174.87,100,1817.91
5/3/2024,12,N2-NCHT1205,0,0,0,146498.74,100,2506.65
5/3/2024,12,N2-NCKD1201,0,0,0,80385.99,100,1404.77
5/3/2024,12,N2-NCLS1201,0,0,0,44366.46,100,804.44
5/3/2024,12,N2-NDIR1201,0,0,0,197080.4,100,3349.67
